cl_opinion_id,x,y
103563,716.53,527.54
145873,752.77,392.78
2418062,80.0,1060
802791,499.17,361.07
802792,711.9,520.42
112930,452.07,393.2
112931,434.02,443.48
112934,420.1,355.39
109580,416.66,590.34
109585,433.29,656.36
213842,655.22,241.79
212969,389.19,287.38
111560,658.81,328.41
111561,731.83,600.98
111562,316.37,345.87
183477,764.22,345.32
2679203,538.44,257.58
2679202,377.43,256.23
2679205,90.0,1060
2679204,711.76,250.1
110215,546.3,679.0
110210,480.96,611.22
110213,538.22,366.87
110212,703.08,435.39
102963,523.76,707.76
873660,332.95,509.23
873668,870.27,222.55
873669,819.61,493.94
93804,412.47,692.48
3205768,626.38,329.48
3205767,508.88,735.44
112217,407.48,470.95
112215,618.97,245.11
112214,333.36,543.15
112213,455.66,719.82
112212,405.6,461.12
112210,702.44,305.26
112219,798.78,504.61
112218,706.89,494.53
109879,324.43,341.81
109878,342.25,370.38
109872,749.12,255.79
109871,648.23,625.97
109870,642.37,589.07
109877,532.03,426.68
109876,746.63,395.6
109874,839.28,498.87
111975,602.92,551.26
145718,200.57,576.46
145719,397.82,285.53
109259,527.21,605.42
109258,695.24,325.15
109257,646.16,586.05
109254,419.68,436.81
109253,632.09,513.27
109252,461.51,297.66
109251,675.33,664.29
109250,504.43,675.98
92767,515.07,643.05
100233,669.13,538.98
2452958,716.81,585.26
2144,633.07,492.54
803270,555.55,527.65
621270,569.37,729.84
103246,449.4,541.85
103243,689.71,590.71
118361,677.41,285.15
118360,467.51,262.04
118363,524.56,525.21
118362,378.38,431.6
118365,367.45,368.6
118364,474.07,304.97
118367,993.55,276.04
118366,226.5,486.11
118369,710.92,622.41
118368,491.09,424.21
220342,579.94,684.31
118393,562.97,119.52
111946,680.6,601.02
111947,852.93,301.04
111941,504.9,717.23
103716,501.65,591.56
111949,523.52,449.64
145746,389.04,540.45
145741,716.9,202.4
145742,768.9,230.18
110534,862.39,476.29
110536,609.28,676.47
110530,878.92,519.29
110532,730.78,589.78
118418,507.56,450.26
112398,668.46,603.46
112399,626.88,425.44
112390,742.96,270.23
112397,433.67,451.35
112394,399.27,357.64
112395,344.71,398.72
2641101,855.59,422.86
107480,637.97,517.1
107486,806.04,378.87
107488,743.66,350.27
109939,622.47,574.4
109936,797.92,236.02
109937,371.1,667.33
109934,477.63,392.55
109935,740.08,287.55
109932,584.57,460.96
109933,479.26,599.09
109930,565.35,514.26
109931,544.85,422.0
112024,725.45,250.1
112025,460.82,338.5
112026,451.66,602.9
112027,660.6,591.59
112022,339.12,348.78
109680,463.08,469.23
109681,772.4,582.38
109682,731.96,331.6
109683,768.68,544.18
109684,662.4,481.89
109685,303.27,556.7
109687,584.45,646.1
182991,758.04,243.9
182990,667.82,543.64
182992,723.61,222.27
799988,745.3,403.36
103481,572.91,555.22
103292,577.66,584.91
145675,421.93,734.6
145674,332.82,344.73
87885,618.84,668.07
110328,405.89,636.64
110765,702.72,519.22
122261,100.0,1060
122260,470.91,332.08
122263,257.11,591.99
122262,228.73,440.79
122265,568.46,269.65
122264,292.31,654.21
118501,720.4,613.6
118500,469.52,283.75
118503,728.03,562.41
118502,447.62,557.93
118505,541.19,287.5
118504,578.21,603.54
118507,673.89,385.87
118506,457.32,591.05
118509,790.35,205.01
110763,625.95,462.09
110730,376.53,558.79
110731,704.82,234.52
110736,385.47,530.42
110737,461.28,351.0
110734,539.23,637.69
110735,666.53,706.87
110089,845.11,262.67
110085,669.18,470.1
110086,510.37,484.15
110087,801.87,369.68
110080,666.24,236.67
149285,758.69,155.69
118080,489.7,722.93
118081,340.82,591.26
118082,440.82,367.24
118083,378.49,242.0
118088,601.3,244.26
118089,381.04,499.05
112622,810.34,333.27
112620,613.3,337.94
112621,319.4,309.22
112626,676.94,338.45
112627,620.05,604.36
112625,485.61,480.8
112628,412.64,437.63
112629,493.34,483.52
107014,757.12,436.46
3217227,494.12,361.27
3217228,523.49,328.16
106945,594.77,526.47
2644672,154.68,532.55
2644673,419.9,214.95
800859,463.51,322.9
800858,714.13,191.52
108985,596.83,503.34
93665,606.47,448.78
109769,478.64,335.26
109768,639.13,504.36
109767,675.31,324.85
109765,329.97,630.29
109763,399.1,570.02
109762,459.92,406.95
109761,620.51,298.85
109760,735.88,457.29
103694,691.42,409.12
134729,934.12,531.46
134728,342.35,533.95
134727,249.3,581.01
134726,335.55,648.04
134725,844.96,286.45
134724,770.88,372.67
134723,571.83,312.6
134722,267.68,380.69
111657,773.73,274.22
2656036,250.65,298.79
110299,525.82,665.09
110298,803.38,375.44
110295,439.91,685.97
110294,379.54,786.69
110297,478.49,789.71
110291,464.43,383.32
110290,503.35,710.82
110293,424.52,441.75
110292,624.37,578.28
96569,670.27,664.77
90740,444.48,716.0
1992989,110.0,1060
102474,496.99,560.5
2677566,368.3,388.45
2677565,400.24,655.91
118291,548.85,512.48
118299,667.07,522.04
118298,608.32,278.18
109569,621.37,642.58
109568,707.23,657.17
109565,440.36,480.55
109564,729.5,225.16
109561,630.78,378.47
109560,695.8,348.46
145913,262.62,391.82
145914,237.05,527.34
145790,450.71,633.17
145791,357.91,335.36
145796,567.05,191.82
145797,585.04,399.03
145794,342.02,287.89
145795,614.0,419.68
110974,525.72,375.61
1088051,874.82,647.27
117874,525.41,560.83
117875,748.4,235.16
117876,555.66,599.39
117870,686.53,644.26
117871,616.99,589.64
117873,622.59,248.61
117878,461.24,368.86
117879,510.25,511.95
2655499,310.36,324.16
3207859,794.62,98.38
3212516,362.21,299.33
2621048,506.5,387.02
3203658,619.18,54.59
3203659,409.85,209.52
821305,396.49,377.49
821306,571.99,543.32
91573,742.18,463.59
931614,576.12,593.83
111199,414.16,332.96
111198,698.89,445.32
111191,546.8,530.16
111190,445.18,438.37
111193,820.19,328.89
111194,620.06,408.73
111196,562.18,585.74
110822,365.46,494.01
110820,328.94,550.84
110821,773.32,497.54
110826,308.92,663.06
110827,432.7,679.88
110824,652.89,240.33
110825,420.17,389.44
110828,784.86,302.35
110829,726.0,420.29
111442,459.91,608.54
111441,631.01,428.1
111440,642.47,226.14
110311,658.3,598.87
110312,656.06,620.52
110313,738.16,269.62
110315,660.43,431.93
110316,175.09,500.57
110317,762.31,385.65
110318,480.34,285.66
110319,665.12,510.45
104442,623.19,549.93
118121,345.57,553.54
118120,454.36,573.53
112312,777.23,565.41
112310,607.78,353.05
112311,624.77,389.85
112316,698.28,330.9
112317,500.46,454.47
112314,426.94,321.12
112315,663.47,613.09
112318,377.54,450.99
112319,686.81,585.71
91704,605.41,516.96
111838,404.61,384.5
111839,518.81,648.68
111832,313.33,517.7
111831,704.12,474.72
111834,899.2,469.27
111835,804.16,465.63
131166,656.6,646.81
109067,409.33,534.42
2644560,430.95,674.46
111465,607.05,538.77
103362,525.74,564.49
625722,524.79,456.04
103369,394.74,433.33
118008,290.59,457.73
118005,636.84,400.0
118001,445.48,422.74
121169,741.55,424.5
121168,693.72,594.66
121167,956.5,434.82
121166,758.1,263.34
121165,638.94,310.71
121164,596.35,401.05
121163,568.57,578.61
121162,537.16,507.52
121161,420.72,489.34
121160,629.67,438.9
96885,715.26,477.92
112848,633.33,309.9
112846,313.32,598.34
112847,736.5,356.73
112844,422.12,367.88
112845,673.61,352.71
112840,411.46,345.19
112841,363.61,372.35
94653,531.17,629.77
148480,314.09,278.72
148483,571.34,277.47
118107,543.91,554.39
118106,662.92,272.81
118101,510.48,403.44
118100,738.73,487.78
118102,679.23,697.57
118109,723.14,291.15
3189406,120.0,1060
112103,643.44,590.67
112102,572.85,496.14
112100,835.07,346.21
112107,455.38,363.9
112106,645.21,209.79
112105,376.37,487.86
112104,306.24,472.09
112108,501.99,609.66
145626,684.75,484.61
145627,583.62,618.59
145624,778.46,317.34
145628,634.8,357.14
110972,275.02,566.1
182567,283.17,147.59
182568,307.81,392.1
134743,632.46,485.47
110169,616.5,509.03
110168,580.14,393.56
110162,668.94,364.15
110161,520.81,634.14
110166,478.41,601.67
110164,208.01,519.67
78783,366.83,398.05
112373,463.95,646.08
118219,455.1,324.02
112374,334.78,433.91
118217,526.57,520.12
112375,341.18,427.74
112376,413.16,427.78
145842,369.73,295.79
145843,576.93,322.54
112479,294.56,373.67
112478,684.45,478.65
112473,306.77,515.09
112472,671.39,557.06
112471,637.37,308.0
112470,719.22,570.87
112477,751.58,308.75
112475,869.5,412.88
106864,815.83,395.36
106862,748.34,431.78
111353,683.98,276.6
111357,275.38,479.64
111356,696.5,334.66
111355,834.86,315.22
111359,529.17,746.02
111358,355.38,475.35
101894,565.55,525.03
112401,361.69,575.02
112730,631.89,377.67
112731,672.35,399.2
112732,723.96,386.58
112733,617.93,449.74
112736,692.48,620.35
112737,476.59,375.65
112738,542.72,388.44
112739,535.94,640.63
3195445,538.53,749.59
2620710,635.58,507.64
103791,753.93,378.14
103794,425.8,508.01
111851,807.99,531.67
130157,288.03,464.49
98854,504.61,453.06
111111,331.59,508.16
111110,799.21,441.32
111113,667.66,616.58
111112,779.31,371.22
111115,488.93,644.95
111114,573.62,512.02
111117,630.81,615.13
111116,576.72,647.18
111119,409.3,667.57
111118,468.04,681.44
110644,704.63,676.1
110645,692.21,325.43
110643,432.65,677.39
110641,736.63,328.32
118439,276.31,306.6
118438,781.89,229.7
118435,450.4,472.92
118434,451.5,274.4
118437,783.71,551.14
118436,376.73,146.16
118431,416.1,714.62
118430,445.92,327.91
118433,278.47,553.49
118432,483.77,473.57
118247,380.39,320.61
802408,362.01,414.67
802400,265.52,569.74
102224,580.97,596.62
118392,222.42,375.16
118395,579.88,464.33
118396,431.41,500.91
118398,687.4,881.34
118399,728.64,172.8
622304,802.29,526.45
112536,450.02,477.0
112537,419.79,595.71
112534,503.74,565.03
137003,841.84,372.09
137002,842.11,391.52
137001,631.29,431.51
137000,554.73,352.64
137006,447.34,401.83
137005,634.58,611.93
137004,701.04,214.02
111256,632.3,577.79
111257,839.81,470.2
111254,728.92,483.44
111255,656.53,565.56
111252,667.16,484.35
111253,665.68,194.1
111250,716.08,314.43
111251,388.21,585.98
111258,577.81,554.77
111259,858.54,469.08
145851,409.89,311.17
145850,546.15,446.58
145853,764.42,350.29
145852,807.19,496.01
145855,343.78,381.32
145854,305.81,433.33
145857,445.55,389.69
145856,539.36,590.99
145859,673.48,231.35
145858,419.69,347.84
130143,359.33,579.7
130142,348.47,771.56
130141,248.01,416.89
130147,753.4,648.77
130146,348.5,376.79
130145,552.06,265.61
130144,524.98,838.54
130149,722.23,603.9
130148,390.35,68.38
2681318,656.77,558.69
2681317,614.71,557.0
1087982,797.97,104.3
1087983,130.0,1060
1087984,556.29,396.02
820904,400.12,531.5
108568,646.3,474.6
218926,801.64,457.35
218927,601.68,521.96
218924,521.15,308.8
218925,773.94,334.5
218921,568.77,150.53
85534,517.68,691.67
856345,327.2,230.45
111094,551.19,501.19
111095,756.04,216.05
111097,585.94,730.94
111091,387.0,409.04
111092,748.57,286.6
111093,543.94,353.91
111098,559.83,750.42
111099,606.22,290.5
2760668,817.18,432.64
2760669,551.7,249.73
117931,519.0,415.77
117930,257.79,444.03
117935,583.65,585.52
117934,626.85,239.86
117937,360.79,385.82
117936,902.83,476.26
117938,250.36,459.45
110059,681.23,507.89
110057,734.75,436.77
110056,530.67,559.32
110055,672.13,575.08
110053,462.84,573.99
105054,692.09,580.33
3171725,462.27,199.04
106085,347.51,506.34
109499,546.41,539.26
109498,532.85,694.06
109491,800.27,400.63
109490,586.92,574.44
109492,829.94,269.98
109495,710.48,684.01
109494,682.84,675.3
109496,741.6,640.42
110930,529.69,428.06
110932,418.91,429.53
110936,728.08,411.28
856791,805.23,212.55
3204919,743.21,318.68
3204917,459.3,295.69
2620807,435.19,568.28
899484,247.44,376.38
899483,629.23,250.71
103557,611.76,641.68
3170727,129.84,379.5
212830,620.92,128.76
148485,379.7,311.26
148484,504.87,277.27
111687,843.08,281.63
111686,444.78,487.76
111681,883.38,385.51
111683,465.32,711.9
111688,664.53,592.8
111539,790.87,246.98
111538,527.02,255.37
111537,613.47,230.75
111535,876.46,307.15
111533,614.32,363.6
110488,414.8,631.95
110489,416.28,601.97
110482,768.85,589.19
110484,382.29,470.21
110485,573.88,668.09
2672207,320.7,400.65
616869,752.3,224.36
97365,634.6,597.13
107715,748.27,310.4
107717,707.43,560.14
112226,561.68,223.29
112227,437.48,462.58
112224,556.22,654.54
112225,447.41,306.34
112222,546.49,176.31
112220,737.53,523.79
108135,667.72,582.75
184314,269.57,465.73
110768,678.29,568.25
111944,677.5,631.29
111945,519.92,392.72
111942,530.12,668.63
111948,656.43,447.69
145745,374.96,448.75
145744,632.46,440.76
145747,350.3,546.3
110766,644.08,515.0
145740,766.19,321.12
145743,548.17,284.53
145749,496.8,529.44
145748,248.11,324.88
110760,825.86,488.81
109266,515.15,507.45
109267,419.04,449.11
109264,551.42,307.81
109265,673.41,363.3
109262,398.49,695.06
109263,590.99,731.77
109260,388.38,468.39
109261,399.06,798.25
109269,518.08,643.9
1085234,140.0,1060
111902,246.74,502.38
111906,252.56,548.77
111907,385.22,422.45
111904,720.58,435.87
626453,150.0,1060
626454,805.34,570.29
1087691,606.71,511.06
108858,659.88,550.7
145640,842.03,527.98
85827,681.45,476.89
98958,406.39,603.21
625833,756.78,289.57
2771248,515.98,380.77
2771249,777.12,599.94
118318,528.93,531.77
118319,388.29,317.03
118310,370.11,588.6
118311,380.24,414.03
118316,548.89,527.36
118317,538.69,560.48
146981,608.6,315.11
145834,378.87,394.04
90001,565.59,629.19
110564,445.62,520.75
110563,470.72,664.79
110562,331.12,719.06
110561,636.83,610.31
110560,417.07,518.77
111718,326.17,406.85
183479,562.53,303.38
112078,652.36,317.04
112076,515.61,333.37
112075,394.62,631.26
112074,766.0,326.64
112071,353.31,389.34
2804672,760.9,87.15
2804673,288.67,404.72
2804676,321.69,209.7
2804677,490.91,435.66
2804674,613.58,405.54
2804675,428.13,322.96
109653,732.3,274.45
109652,653.48,438.08
109651,736.27,489.83
109650,424.28,526.53
109657,705.16,463.45
109659,855.24,351.08
109658,908.6,317.65
2797292,471.66,343.52
108302,737.7,381.69
2675749,590.95,413.74
2671723,431.31,231.61
110040,540.61,572.9
110041,359.69,577.92
110042,551.35,515.1
110044,555.32,518.73
110045,812.52,458.31
110046,272.71,268.26
2808293,380.81,217.62
111018,779.76,320.74
111019,785.04,270.2
111014,688.14,518.08
111017,716.1,305.6
111010,397.2,237.01
111011,362.3,668.29
111012,751.01,270.11
111013,792.34,471.31
110764,662.2,620.24
110767,667.55,621.91
110762,533.48,423.72
112671,720.28,498.64
112670,350.54,314.42
215806,745.69,163.5
2797290,663.76,563.89
112675,698.57,700.32
112674,399.11,642.35
112676,450.3,322.71
109413,352.34,696.34
109414,723.1,473.62
109416,747.8,288.74
109419,336.67,395.84
109418,543.46,659.1
145838,423.9,380.26
107025,667.14,521.04
97374,603.17,628.03
105312,546.31,472.89
137734,488.03,375.88
108404,575.45,509.97
931616,499.57,453.96
109756,282.73,403.14
109757,819.57,310.42
109755,599.46,474.65
109753,468.92,398.34
109751,826.55,474.27
620666,717.55,195.49
107684,786.47,311.36
206187,418.39,407.91
107685,686.65,399.21
815037,541.41,579.94
111609,610.64,591.86
111608,490.03,648.98
111605,454.09,559.0
111600,854.35,466.09
111603,733.92,338.56
107564,786.71,509.11
95840,475.43,291.46
110264,769.34,465.18
110267,857.28,371.59
110261,470.24,416.84
110268,686.31,496.99
110269,511.51,750.93
93850,253.41,611.75
89858,706.31,481.66
87010,607.86,451.31
109594,629.25,394.73
109595,543.66,761.96
109590,774.55,353.89
109592,688.44,514.34
109593,333.89,706.06
106548,663.64,373.86
183480,405.76,613.03
2758568,534.02,184.28
104716,820.76,451.37
98232,475.91,645.7
219617,553.26,345.72
219616,634.44,626.64
219618,366.27,410.14
2621077,616.28,525.84
2621075,662.98,682.51
2621074,600.54,802.77
811228,589.22,128.21
104374,646.84,556.79
103213,537.81,537.93
88116,645.1,693.46
625847,300.23,615.58
2621018,160.0,1060
145807,615.13,613.7
96937,531.02,577.11
145721,190.66,430.02
145727,352.89,372.99
110905,354.38,486.89
145801,691.89,601.52
145726,758.99,189.09
145725,411.65,302.81
145659,877.72,270.35
110878,425.19,579.06
110875,747.15,340.16
110874,645.03,610.34
110877,524.95,659.9
110876,412.19,397.06
110873,417.47,381.73
111471,719.08,321.59
107969,543.59,546.75
107962,552.6,552.19
145644,280.78,493.33
145645,428.73,358.62
149703,542.62,533.53
118116,462.3,639.28
118115,541.77,444.14
118112,689.12,322.13
118111,495.15,627.01
102879,709.56,445.27
145641,838.65,402.21
145642,444.61,493.94
145643,333.0,504.37
112348,663.22,580.38
112346,586.28,454.33
112341,477.07,537.4
107187,739.49,525.73
109961,691.86,317.84
109965,684.58,486.68
109964,502.31,406.69
109967,739.36,521.07
109966,600.43,435.83
109969,714.05,535.14
109968,182.5,595.04
108380,650.61,595.52
111865,789.76,336.07
111860,541.43,628.98
111863,672.67,300.71
111862,609.72,341.52
103981,806.79,346.73
109387,614.22,446.68
109386,328.47,565.15
109380,626.33,564.06
109383,474.42,650.21
109382,612.31,463.81
109388,761.29,545.57
100181,693.37,603.01
92702,473.58,555.27
931122,614.44,397.12
931123,742.95,162.79
931120,412.59,320.25
931121,453.44,381.36
931124,390.07,533.52
931125,529.53,533.99
1855418,719.86,528.92
104462,345.71,505.08
118143,350.21,398.84
118142,434.96,395.55
118147,655.58,556.69
148797,860.99,528.47
118057,613.2,629.07
118056,573.1,528.31
118055,386.5,544.5
118054,610.75,429.63
118059,688.04,538.08
118058,612.99,286.2
2620876,815.94,551.85
121156,699.16,203.01
121157,413.41,508.26
121154,648.44,109.34
121155,614.93,230.31
121152,448.33,399.03
121153,901.15,479.05
121150,350.71,469.09
121151,709.52,658.96
121158,702.47,276.55
121159,308.29,535.37
112899,646.07,684.99
112898,798.65,283.48
112890,651.1,439.25
112893,414.24,571.97
112892,424.47,409.11
112894,690.8,451.03
112897,729.63,266.98
112896,632.26,544.73
92306,550.67,682.98
104668,736.04,562.38
106285,734.85,434.91
105537,679.04,429.42
105533,623.52,523.45
112138,674.79,621.27
112139,568.92,501.07
112132,535.04,474.62
112130,429.77,591.32
112137,539.64,341.07
112134,697.97,617.94
112135,481.84,545.31
107663,712.53,513.9
108485,626.43,615.45
108489,645.54,526.51
93465,688.31,634.33
2649290,471.62,176.47
2680440,522.49,271.29
110156,478.49,601.87
110157,168.57,524.44
110154,436.66,493.69
110155,414.35,310.18
110159,413.48,341.62
88605,541.49,772.08
118105,389.11,727.73
104786,638.07,423.46
118103,942.85,511.89
109518,305.5,599.25
109519,583.17,434.91
109514,586.77,660.27
109515,594.28,560.55
109517,625.47,589.97
109510,693.38,414.56
109511,783.72,552.3
109513,476.85,454.49
112381,726.51,425.32
112440,594.98,279.53
112446,363.31,583.17
112444,544.09,579.24
112380,486.52,191.78
112448,884.16,520.3
112449,468.58,235.88
112383,767.41,253.49
112382,669.91,487.07
112385,825.0,329.64
112387,698.99,355.84
112386,710.61,309.12
1992638,497.51,161.98
111369,507.97,656.96
111362,420.03,540.52
111361,317.33,364.06
111366,376.96,411.99
111364,813.87,400.52
110961,568.09,385.64
109896,534.76,712.38
109891,671.93,243.99
109898,383.2,721.02
103835,487.4,538.34
103831,693.35,595.34
103833,682.07,487.35
103832,699.99,611.25
902772,294.86,580.05
111160,687.71,520.66
111161,624.02,615.31
111163,450.89,172.44
111164,658.29,507.49
111166,612.48,403.31
111167,534.8,584.93
137742,827.41,482.55
137743,517.25,101.28
137744,721.97,475.97
137745,731.61,211.19
137746,702.54,196.23
1087950,657.06,546.01
1087952,487.44,319.78
1087955,585.51,362.88
1087954,507.46,349.86
1087957,367.7,363.88
110340,461.22,507.4
105746,647.71,539.89
107451,439.41,499.88
620568,252.82,353.54
104906,654.05,490.42
109696,614.21,592.12
109694,625.93,184.22
109693,818.44,291.0
815320,254.06,302.77
109309,749.69,334.22
109308,541.81,512.38
109304,773.99,408.73
109307,376.81,567.15
109306,350.12,689.59
109301,557.52,527.52
109300,444.99,379.41
109303,669.0,447.77
109302,775.85,451.02
145828,568.6,141.89
145821,326.19,400.94
145822,475.87,409.42
145824,709.59,602.73
145825,546.52,26.84
145826,597.0,115.91
145827,414.85,404.06
801975,707.05,151.3
801976,540.76,597.16
104200,596.38,554.5
105222,592.59,490.01
105221,628.24,506.39
110265,417.17,396.84
110266,301.8,543.57
108530,677.71,548.3
136998,712.31,262.67
136999,587.63,230.47
136996,664.61,286.38
136997,553.46,401.58
136994,764.35,278.63
136995,600.92,323.07
136992,648.1,164.79
136993,440.33,310.13
136990,848.83,457.3
136991,238.84,526.53
103311,594.08,356.43
112810,727.24,282.63
112818,537.83,659.04
3195092,670.12,268.19
2959749,582.6,571.54
2959748,277.54,407.92
117941,365.08,368.63
117943,492.21,331.0
117944,581.52,442.59
117947,596.17,482.98
142898,548.07,331.55
142899,540.38,315.79
2783887,523.05,292.04
110066,639.15,569.81
110067,621.36,391.4
110065,777.58,320.06
110062,402.68,595.69
110063,485.19,684.52
110060,633.05,350.63
110061,796.68,418.42
110068,472.31,680.12
104373,693.5,573.2
96006,520.94,620.67
97356,544.55,429.82
107553,634.02,572.59
3191119,639.32,694.87
3191118,475.37,202.88
3191117,780.43,230.64
146984,513.66,329.44
146985,389.45,305.53
146982,722.72,250.5
146983,345.41,314.07
146980,676.8,345.37
145679,470.3,375.13
109179,575.91,685.77
131143,759.94,166.37
131144,688.99,245.54
131146,935.75,441.76
131147,432.06,282.04
131149,625.58,565.49
618679,990.3,333.31
94597,559.39,753.97
86480,506.29,676.61
219509,580.43,424.0
219508,379.65,358.96
96335,599.57,780.0
110426,807.16,345.98
215071,460.97,568.35
215077,516.29,510.42
110424,459.87,353.44
110425,781.64,437.95
118264,534.58,385.38
118260,390.94,562.99
118261,320.11,471.19
118263,555.44,462.52
110428,533.05,270.8
106546,685.1,400.14
106544,704.33,350.32
106545,704.32,383.25
2678134,315.14,220.4
2678135,268.34,405.67
2678133,274.48,523.49
111506,657.73,642.46
111507,621.31,537.28
111504,602.15,471.56
111505,699.79,655.79
111503,491.85,501.78
111500,552.68,433.97
111501,530.22,566.9
111508,447.91,393.95
111509,792.16,466.95
110459,474.58,470.36
110458,488.36,487.69
145833,235.61,431.38
104504,823.33,468.45
3170729,170.0,1060
3170728,816.0,394.08
107748,526.8,499.93
2812209,703.05,514.55
109819,729.49,305.18
109818,495.34,545.89
109815,605.67,433.92
109814,702.44,453.88
109817,618.47,609.0
109816,799.45,469.26
109811,428.94,608.97
109810,507.35,599.13
109812,383.86,653.45
112763,598.77,660.68
112767,714.22,634.47
112766,417.92,560.06
112764,702.3,407.43
112768,513.14,538.65
106598,684.3,315.59
